id,year_birth,consumer_seg,region,cltv,activation_dt,recency,device_type,data_rev_6mths,voice_rev_6mths,tot_rev_6mths,total_purchases,total_engagements,digital_channel_purchases,ussd_channel_purchases,other_channels_purchases,PrevResponseCnt,complaint_cnt,response
2131,1959,HV seg,East,62859,2012-12-30,37,Smartphone,1152,130,1307,19,6,9,6,4,0,0,0
5519,1956,Youth Seg,Lagos,64090,2013-08-07,8,Smartphone,374,288,797,19,5,6,4,9,0,0,1
1745,1962,HV seg,East,85696,2013-05-03,88,Smartphone,790,511,1313,19,1,4,9,6,0,0,1
8015,1962,HV seg,East,85696,2013-05-03,88,Smartphone,790,511,1313,19,1,4,9,6,0,0,1
3179,1980,Youth Seg,West,81741,2013-06-16,75,Smartphone,402,1132,1572,19,2,6,7,6,0,0,0
7521,1952,Youth Seg,Lagos,83844,2013-05-12,57,Smartphone,932,451,1574,19,1,4,11,4,1,0,0
241,1952,Youth Seg,Lagos,83844,2013-05-12,57,Smartphone,932,451,1574,19,1,4,11,4,1,0,0
3560,1952,Youth Seg,Lagos,83844,2013-05-12,57,Smartphone,932,451,1574,19,1,4,11,4,1,0,0
6566,1954,HV seg,North,72550,2012-11-08,39,Non Smartphone,876,405,1319,19,8,5,12,2,0,0,0
6072,1970,Mass Mkt Seg,West,75345,2013-02-02,16,Smartphone,975,979,2087,19,3,5,6,8,1,0,1
10163,1984,HV seg,West,82733,2013-09-10,28,Smartphone,762,523,1323,19,4,8,7,4,0,0,1
3403,1958,HV seg,Lagos,78952,2012-09-24,11,Smartphone,1189,769,2092,19,6,2,12,5,0,0,0
2565,1955,Mass Mkt Seg,East,70638,2013-06-01,69,Smartphone,1028,243,1334,19,3,4,10,5,1,0,0
8908,1959,Youth Seg,North,87195,2014-05-08,35,Smartphone,293,766,1097,19,1,3,5,11,0,0,1
2535,1978,Mass Mkt Seg,North,88097,2012-08-18,24,Non Smartphone,163,606,844,19,9,6,8,5,3,0,1
6521,1954,Youth Seg,Lagos,77972,2014-03-18,18,Smartphone,635,454,1101,19,1,4,9,6,0,0,0
2747,1988,HV seg,North,67546,2012-08-31,90,Smartphone,998,956,2126,19,3,4,5,10,0,0,0
8867,1988,HV seg,North,67546,2012-08-31,90,Smartphone,998,956,2126,19,3,4,5,10,0,0,0
7010,1965,Youth Seg,North,70924,2014-04-07,41,Smartphone,749,538,1363,19,3,6,7,6,1,0,0
4767,1965,Youth Seg,North,70924,2014-04-07,41,Smartphone,749,538,1363,19,3,6,7,6,1,0,0
5303,1974,HV seg,Lagos,79632,2014-04-08,42,Smartphone,471,630,1113,19,2,6,9,4,0,0,0
25,1958,Youth Seg,North,65148,2012-11-16,9,Smartphone,495,467,1115,19,4,6,7,6,0,0,0
2561,1966,Youth Seg,West,63810,2012-11-11,45,Smartphone,989,281,1371,19,8,4,12,3,1,0,0
1245,1966,Youth Seg,West,63810,2012-11-11,45,Smartphone,989,281,1371,19,8,4,12,3,1,0,0
528,1978,Youth Seg,North,65819,2012-11-29,99,Smartphone,305,1015,1383,19,3,5,10,4,0,0,0
9265,1953,Youth Seg,North,75027,2013-01-09,74,Smartphone,989,324,1390,19,5,9,6,4,0,0,0
3711,1944,Mass Mkt Seg,North,80184,2014-03-01,19,Smartphone,1169,733,1902,19,3,6,10,3,2,0,0
4974,1970,Youth Seg,West,83273,2012-09-25,98,Non Smartphone,522,768,1392,19,7,4,9,6,0,0,0
8601,1980,Youth Seg,North,80011,2013-04-29,3,Smartphone,497,796,1395,19,4,8,5,6,0,0,0
8362,1982,HV seg,North,84169,2013-08-07,9,Smartphone,1497,422,1919,19,3,7,6,6,2,0,1
5547,1982,HV seg,North,84169,2013-08-07,9,Smartphone,1497,422,1919,19,3,7,6,6,2,0,1
3919,1976,Mass Mkt Seg,West,72309,2013-03-11,64,Smartphone,960,971,1931,19,3,5,8,6,1,0,1
4603,1960,HV seg,North,65695,2014-01-31,50,Smartphone,403,247,656,19,4,5,10,4,0,0,0
1958,1973,HV seg,Lagos,55012,2014-03-21,85,Smartphone,582,65,660,19,5,8,9,2,0,0,0
8132,1975,HV seg,North,60631,2013-04-05,88,Non Smartphone,571,71,661,19,7,9,8,2,1,0,0
11051,1956,HV seg,Lagos,77376,2014-05-10,72,Non Smartphone,511,138,661,19,4,6,10,3,0,0,0
3136,1962,Mass Mkt Seg,East,59432,2013-04-13,88,Smartphone,342,309,663,19,5,5,11,3,0,0,0
9596,1980,HV seg,West,65295,2013-12-23,19,Smartphone,397,261,664,19,2,3,13,3,0,0,0
6409,1967,Youth Seg,East,57136,2013-05-18,18,Smartphone,407,645,1179,19,6,7,7,5,0,0,1
5140,1985,HV seg,North,64355,2012-08-24,66,Non Smartphone,1047,245,1445,19,8,4,12,3,0,0,0
5536,1959,Youth Seg,Lagos,87771,2013-05-22,61,Smartphone,1530,394,1957,19,6,5,4,10,4,0,1
3174,1959,Youth Seg,Lagos,87771,2013-05-22,61,Smartphone,1530,394,1957,19,6,5,4,10,4,0,1
1127,1973,HV seg,North,85844,2014-05-29,62,Smartphone,957,963,1958,19,2,6,7,6,1,0,0
4286,1970,HV seg,West,57642,2014-01-09,24,Smartphone,586,66,679,19,4,7,6,6,1,0,0
6605,1944,HV seg,East,55614,2013-11-27,85,Smartphone,517,139,682,19,7,9,6,4,1,0,0
5430,1956,Youth Seg,Lagos,54450,2012-09-14,0,Non Smartphone,454,198,684,19,8,9,8,2,0,0,0
8432,1956,Youth Seg,Lagos,54450,2012-09-14,0,Non Smartphone,454,198,684,19,8,9,8,2,0,0,0
1118,1956,Mass Mkt Seg,North,50965,2013-02-20,87,Smartphone,557,99,685,19,8,10,5,4,1,0,0
6715,1948,HV seg,West,60200,2013-01-02,3,Smartphone,521,138,685,19,6,6,11,2,0,0,0
9220,1971,Youth Seg,West,91700,2013-01-17,58,Smartphone,748,1201,1968,19,3,8,5,6,0,0,1
966,1966,Youth Seg,North,44529,2013-07-05,98,Smartphone,551,114,691,19,5,6,11,2,1,0,0
1618,1965,Youth Seg,Lagos,56046,2013-01-02,9,Smartphone,577,64,692,19,8,10,8,1,1,0,1
550,1952,Youth Seg,East,62335,2013-05-23,87,Smartphone,374,308,708,19,2,3,13,3,0,0,0
11112,1966,Youth Seg,Lagos,70713,2012-12-03,23,Smartphone,850,437,1477,19,3,5,8,6,0,0,0
4656,1990,Youth Seg,West,51250,2013-03-30,28,Non Smartphone,374,296,710,19,9,10,4,5,1,0,0
4501,1965,Mass Mkt Seg,West,69882,2013-11-10,94,Smartphone,419,894,1478,19,1,3,9,7,0,0,0
8318,1979,Youth Seg,Lagos,90300,2014-01-03,7,Smartphone,728,953,1738,19,1,5,8,6,1,0,0
2712,1956,Youth Seg,North,71866,2013-12-25,85,Smartphone,362,320,715,19,3,6,10,3,0,0,0
10156,1975,Youth Seg,West,84196,2013-06-03,56,Smartphone,278,769,1237,19,3,8,7,4,0,0,0
425,1985,Youth Seg,North,55357,2013-02-19,66,Non Smartphone,438,225,727,19,5,6,11,2,0,0,0
7451,1960,Mass Mkt Seg,West,98777,2014-02-17,23,Smartphone,1019,951,2008,19,1,4,9,6,1,0,0
4248,1960,Mass Mkt Seg,West,98777,2014-02-17,23,Smartphone,1019,951,2008,19,1,4,9,6,1,0,0
8939,1959,Youth Seg,East,61250,2012-12-16,49,Smartphone,520,151,730,19,5,5,12,2,0,0,0
4915,1956,Youth Seg,North,53230,2012-08-03,86,Smartphone,248,255,732,19,5,5,12,2,0,0,0
5562,1974,Youth Seg,North,60093,2013-06-26,92,Smartphone,514,131,735,19,6,7,10,2,0,0,0
1915,1951,HV seg,North,78939,2013-12-12,57,Smartphone,909,393,1507,19,3,8,6,5,0,0,0
7732,1978,Youth Seg,North,64813,2014-01-02,81,Non Smartphone,293,400,745,19,5,7,10,2,0,0,0
3594,1973,Mass Mkt Seg,North,54108,2012-11-05,74,Non Smartphone,545,105,747,19,8,8,9,2,0,0,0
1399,1958,Youth Seg,North,72905,2014-01-21,52,Smartphone,521,791,1515,19,1,3,9,7,1,0,0
1518,1965,Mass Mkt Seg,North,62694,2013-06-17,29,Non Smartphone,385,273,749,19,7,9,7,3,0,0,0
7476,1964,Mass Mkt Seg,West,63972,2012-12-02,93,Smartphone,991,266,1269,19,4,5,10,4,1,0,0
10582,1979,Youth Seg,North,72063,2013-07-03,3,Smartphone,212,456,758,19,2,5,12,2,0,0,0
9500,1959,Youth Seg,North,58113,2013-01-25,66,Smartphone,325,349,758,19,7,9,8,2,0,1,0
9365,1976,HV seg,West,60000,2012-12-22,57,Smartphone,1048,217,1277,19,6,11,5,3,0,0,0
9958,1972,Youth Seg,North,65685,2014-03-29,54,Smartphone,656,56,769,20,5,9,9,2,0,0,0
3900,1972,Youth Seg,North,65685,2014-03-29,54,Smartphone,656,56,769,20,5,9,9,2,0,0,0
10172,1988,Youth Seg,West,68655,2012-08-10,95,Smartphone,475,1025,1538,20,3,4,11,5,0,0,0
6729,1988,Youth Seg,West,68655,2012-08-10,95,Smartphone,475,1025,1538,20,3,4,11,5,0,0,0
4141,1965,Youth Seg,Lagos,71613,2013-08-21,26,Smartphone,475,259,776,20,4,8,10,2,0,0,0
7683,1968,Mass Mkt Seg,North,70777,2014-02-25,80,Smartphone,589,120,787,20,3,5,12,3,0,0,0
4828,1954,Youth Seg,East,79865,2014-06-18,12,Smartphone,170,584,792,20,1,5,5,10,0,0,0
8402,1953,Mass Mkt Seg,North,67087,2013-12-17,40,Smartphone,364,387,794,20,4,7,8,5,0,0,0
5543,1966,Youth Seg,Lagos,57811,2013-06-24,49,Smartphone,552,172,802,20,5,7,11,2,1,0,0
7646,1989,Youth Seg,West,64449,2014-02-18,70,Non Smartphone,281,454,805,20,4,5,12,3,0,0,0
146,1960,HV seg,West,76045,2013-11-15,78,Smartphone,813,510,1323,20,2,4,11,5,1,0,0
7005,1981,Youth Seg,West,58684,2014-06-16,71,Smartphone,514,214,813,20,2,5,12,3,1,0,0
2453,1960,Youth Seg,Lagos,62807,2012-08-31,83,Smartphone,554,166,819,20,5,5,12,3,0,0,0
7787,1960,Youth Seg,Lagos,62807,2012-08-31,83,Smartphone,554,166,819,20,5,5,12,3,0,0,0
8923,1973,Youth Seg,West,83917,2013-04-18,12,Smartphone,536,972,1587,20,3,6,7,7,0,0,1
7165,1972,Youth Seg,Lagos,64474,2013-10-22,59,Smartphone,416,314,823,20,5,8,10,2,0,0,0
3091,1981,Youth Seg,Lagos,75774,2014-05-02,27,Non Smartphone,361,406,823,20,4,7,8,5,0,0,0
762,1981,Youth Seg,Lagos,75774,2014-05-02,27,Non Smartphone,361,406,823,20,4,7,8,5,0,0,0
10767,1989,HV seg,Lagos,77845,2014-05-16,40,Smartphone,800,520,1346,20,1,3,12,5,2,0,0
4149,1948,HV seg,Lagos,76140,2014-05-13,57,Smartphone,652,670,1348,20,2,5,6,9,0,0,0
6421,1961,Youth Seg,Lagos,88347,2013-07-03,32,Smartphone,1228,770,2116,20,1,4,9,7,1,0,0
10383,1966,Youth Seg,East,70287,2013-04-02,30,Smartphone,330,723,1093,20,3,5,10,5,0,0,1
2225,1977,Youth Seg,East,82582,2014-06-07,54,Smartphone,630,746,1617,20,1,4,7,9,2,0,1
8148,1956,Mass Mkt Seg,Lagos,50898,2013-01-08,88,Non Smartphone,313,411,859,20,5,6,12,2,0,0,0
4331,1978,Mass Mkt Seg,Lagos,85738,2014-01-23,41,Smartphone,939,419,1371,20,1,3,11,6,2,0,0
2926,1952,Mass Mkt Seg,Lagos,55951,2012-08-23,62,Smartphone,1241,93,1374,20,8,3,11,6,2,0,0
5067,1994,Youth Seg,Lagos,80134,2014-02-14,11,Smartphone,992,360,1378,20,5,2,11,7,4,0,0
3799,1955,Youth Seg,North,67225,2013-11-26,4,Smartphone,350,375,868,20,5,7,11,2,0,0,0
4990,1954,Youth Seg,North,59111,2013-05-02,90,Smartphone,524,190,869,20,7,11,8,1,0,0,0
10240,1949,Youth Seg,Lagos,69372,2013-02-19,10,Smartphone,1023,316,1381,20,4,10,6,4,2,0,1
10909,1948,Youth Seg,North,92344,2014-01-15,9,Smartphone,1016,764,1899,20,1,5,5,10,2,0,0
9166,1968,Youth Seg,North,63967,2013-08-09,57,Smartphone,471,249,882,20,2,4,12,4,0,0,0
5847,1969,Youth Seg,East,69901,2013-05-29,95,Smartphone,333,400,882,20,5,7,10,3,0,0,0
1012,1952,Youth Seg,West,61823,2013-02-18,26,Smartphone,530,185,884,20,7,8,10,2,0,0,0
3584,1955,HV seg,West,49667,2012-08-20,35,Smartphone,1207,150,1396,20,8,5,5,10,1,0,1
1168,1978,HV seg,North,72159,2012-10-29,62,Smartphone,375,973,1401,20,2,4,10,6,0,0,0
7022,1971,Youth Seg,North,76445,2012-09-28,2,Non Smartphone,846,529,1410,20,6,2,13,5,0,0,0
5278,1964,Youth Seg,North,82224,2014-01-25,83,Smartphone,333,529,902,20,3,6,5,9,1,0,0
10673,1976,HV seg,North,68397,2013-11-17,6,Smartphone,840,496,1416,20,3,6,5,9,0,0,0
4530,1948,Mass Mkt Seg,East,78427,2012-10-24,36,Smartphone,991,801,1930,20,3,3,10,7,1,0,1
3283,1972,Youth Seg,North,70932,2014-01-19,57,Smartphone,393,331,909,20,3,6,12,2,0,0,0
5236,1979,Youth Seg,Lagos,77568,2012-08-25,30,Smartphone,1230,806,2194,20,5,10,8,2,3,0,0
6406,1988,Mass Mkt Seg,North,78285,2013-10-28,13,Smartphone,754,633,1427,20,3,6,10,4,0,0,0
4310,1944,Youth Seg,North,80589,2014-01-22,25,Smartphone,600,802,1428,20,1,5,5,10,1,0,1
8537,1949,Youth Seg,East,72643,2013-02-27,60,Smartphone,606,770,1429,20,2,3,7,10,1,0,1
6853,1982,Mass Mkt Seg,West,75777,2013-07-04,12,Smartphone,738,620,1438,20,1,3,11,6,2,0,1
7366,1982,Mass Mkt Seg,West,75777,2013-07-04,12,Smartphone,738,620,1438,20,1,3,11,6,2,0,1
2963,1979,Youth Seg,Lagos,75507,2014-05-02,56,Smartphone,802,558,1440,20,3,8,6,6,0,0,0
7723,1979,Youth Seg,Lagos,75507,2014-05-02,56,Smartphone,802,558,1440,20,3,8,6,6,0,0,0
175,1986,Youth Seg,North,71952,2013-01-10,93,Non Smartphone,736,614,1443,20,4,8,8,4,2,0,0
6988,1986,Youth Seg,North,71952,2013-01-10,93,Non Smartphone,736,614,1443,20,4,8,8,4,2,0,0
2254,1983,Youth Seg,North,69520,2013-07-07,95,Smartphone,747,615,1455,20,5,9,5,6,0,0,0
10129,1966,Youth Seg,Lagos,82427,2014-03-12,35,Smartphone,629,720,1456,20,1,3,12,5,1,0,0
3599,1970,Youth Seg,North,63684,2012-11-26,61,Smartphone,655,729,1464,20,5,8,8,4,0,0,0
9145,1972,Youth Seg,West,72504,2013-04-06,43,Smartphone,630,754,1478,20,2,5,6,9,0,0,0
7290,1985,Youth Seg,West,70596,2012-10-05,68,Smartphone,391,551,968,20,2,3,12,5,0,0,0
8895,1985,Youth Seg,West,70596,2012-10-05,68,Smartphone,391,551,968,20,2,3,12,5,0,0,0
4785,1970,HV seg,Lagos,77622,2014-04-14,3,Smartphone,527,173,714,20,3,6,11,3,0,0,0
7446,1967,Mass Mkt Seg,Lagos,62513,2013-09-09,16,Smartphone,562,140,716,20,6,6,10,4,0,0,0
5544,1970,Youth Seg,West,67384,2012-11-10,32,Smartphone,997,386,1490,20,5,7,5,8,1,0,0
3433,1955,Youth Seg,North,72635,2013-06-03,54,Smartphone,412,462,981,20,3,6,6,8,1,0,0
6583,1955,Youth Seg,North,72635,2013-06-03,54,Smartphone,412,462,981,20,3,6,6,8,1,0,0
3104,1961,Youth Seg,West,82332,2012-09-17,89,Smartphone,889,1098,2006,20,2,5,12,3,1,0,1
6613,1970,Mass Mkt Seg,North,44511,2012-10-12,39,Non Smartphone,520,193,727,20,8,8,8,4,0,0,0
5596,1956,Youth Seg,Lagos,58821,2013-10-12,44,Smartphone,527,173,728,20,6,9,9,2,0,0,0
5186,1955,HV seg,North,58482,2014-03-12,59,Smartphone,583,141,731,20,6,7,9,4,1,0,0
2829,1955,Youth Seg,North,65210,2014-03-10,25,Smartphone,626,77,731,20,6,9,8,3,2,0,0
6892,1968,Youth Seg,East,61671,2014-06-03,23,Smartphone,648,56,732,20,8,10,6,4,2,0,0
2408,1976,Youth Seg,North,58597,2012-11-20,20,Non Smartphone,490,222,733,20,7,7,9,4,0,0,0
9699,1966,Youth Seg,East,67272,2013-12-21,12,Smartphone,392,327,733,20,5,6,12,2,0,0,0
2894,1985,Youth Seg,West,72903,2013-10-29,74,Smartphone,1205,769,2013,20,4,7,8,5,3,0,1
3427,1955,HV seg,North,59821,2013-04-12,11,Smartphone,629,70,734,20,8,11,7,2,0,0,0
3478,1971,HV seg,North,60585,2013-06-24,17,Non Smartphone,309,406,736,20,5,7,9,4,0,0,1
466,1944,Youth Seg,North,65275,2013-04-03,9,Smartphone,402,323,746,20,2,4,13,3,0,0,0
832,1966,HV seg,Lagos,65814,2014-03-02,90,Smartphone,575,137,747,20,5,8,10,2,0,0,0
6905,1994,Youth Seg,Lagos,80685,2012-08-22,55,Smartphone,286,664,1004,20,2,6,10,4,0,0,0
8581,1971,Mass Mkt Seg,North,49505,2013-03-05,4,Non Smartphone,604,119,751,20,8,10,8,2,0,0,0
850,1968,Youth Seg,West,70566,2013-10-06,4,Smartphone,409,327,757,20,3,6,9,5,0,0,0
10736,1971,Youth Seg,West,72258,2013-09-12,28,Smartphone,522,869,1525,20,2,6,5,9,0,0,0
7118,1957,Youth Seg,North,73803,2012-08-01,61,Smartphone,913,441,1528,20,6,9,6,5,1,0,1
5782,1982,Youth Seg,Lagos,58582,2013-09-28,15,Smartphone,437,284,763,20,5,9,9,2,1,0,0
5935,1956,Mass Mkt Seg,West,55284,2012-12-24,60,Smartphone,554,147,764,20,5,7,8,5,0,0,0
3807,1955,Youth Seg,Lagos,59925,2012-11-30,83,Smartphone,494,216,766,20,6,9,9,2,0,0,0
6722,1954,HV seg,North,70421,2014-06-28,98,Smartphone,507,225,767,20,6,10,7,3,0,0,0
697,1969,Youth Seg,Lagos,74918,2013-03-12,78,Smartphone,1031,957,2047,20,3,5,6,9,1,0,0
2304,1963,HV seg,Lagos,66313,2013-09-16,86,Smartphone,632,131,770,21,4,6,12,3,0,0,0
6912,1967,HV seg,North,63246,2013-08-20,60,Smartphone,623,142,772,21,4,6,12,3,0,0,0
6250,1949,HV seg,East,54356,2012-11-19,62,Smartphone,725,50,775,21,8,11,8,2,0,0,1
1627,1957,Youth Seg,East,77297,2013-01-26,84,Smartphone,469,279,789,21,4,5,9,7,1,0,0
4405,1956,Mass Mkt Seg,North,63915,2013-07-30,2,Smartphone,629,145,789,21,5,6,12,3,0,0,0
9710,1969,HV seg,East,58086,2013-01-20,80,Smartphone,715,62,792,21,8,11,7,3,0,0,0
5589,1964,Youth Seg,East,51983,2012-08-31,95,Smartphone,631,132,793,21,7,9,10,2,0,0,0
5250,1943,Mass Mkt Seg,East,,2013-10-30,75,Smartphone,658,780,1564,21,1,5,11,5,1,0,1
618,1977,HV seg,North,69389,2012-09-28,17,Smartphone,429,353,797,21,4,7,12,2,0,0,0
821,1992,Mass Mkt Seg,West,92859,2012-10-19,46,Smartphone,1023,1034,2077,21,2,5,12,4,0,0,0
5136,1973,Youth Seg,West,65333,2014-01-17,58,Smartphone,661,107,798,21,6,9,8,4,2,0,0
7793,1976,Youth Seg,Lagos,62061,2013-08-31,12,Smartphone,648,114,800,21,6,10,7,4,1,0,0
843,1971,Youth Seg,North,64722,2014-05-26,47,Non Smartphone,303,487,805,21,6,8,11,2,0,0,0
6262,1962,Mass Mkt Seg,West,72217,2013-04-10,93,Smartphone,858,561,1573,21,2,3,8,10,0,0,0
7627,1975,Mass Mkt Seg,North,92163,2012-12-12,25,Smartphone,1000,1066,2086,21,2,5,5,11,2,0,1
313,1968,Youth Seg,East,73455,2013-10-28,98,Smartphone,962,1106,2088,21,3,6,10,5,1,0,0
6815,1980,Youth Seg,North,96547,2014-05-23,4,Smartphone,469,278,809,21,2,7,8,6,3,0,1
203,1975,Mass Mkt Seg,West,81169,2013-04-14,47,Smartphone,1308,754,2089,21,2,5,9,7,0,0,0
4058,1955,HV seg,West,61284,2013-10-12,76,Smartphone,633,133,811,21,6,11,8,2,1,0,0
760,1975,HV seg,East,60554,2013-08-09,8,Non Smartphone,595,201,811,21,6,8,9,4,0,0,0
3690,1986,Mass Mkt Seg,North,80141,2013-01-11,20,Smartphone,1286,765,2091,21,6,7,10,4,1,0,1
2570,1968,Youth Seg,Lagos,56534,2013-07-23,35,Smartphone,698,71,815,21,8,10,7,4,2,0,1
2495,1974,Mass Mkt Seg,North,83891,2014-06-20,24,Smartphone,255,546,816,21,1,4,10,7,0,0,0
10057,1951,Youth Seg,West,72282,2013-07-19,70,Smartphone,530,648,1331,21,7,5,9,7,0,0,1
7143,1955,Youth Seg,Lagos,74805,2013-11-06,14,Smartphone,371,412,820,21,2,4,10,7,0,0,0
10858,1975,Youth Seg,Lagos,76532,2013-09-09,38,Non Smartphone,385,405,820,21,5,9,7,5,0,0,0
2295,1954,HV seg,North,62670,2014-02-02,57,Smartphone,569,218,825,21,3,5,13,3,0,0,0
7488,1963,Mass Mkt Seg,West,64191,2013-01-22,30,Smartphone,435,375,825,21,3,5,13,3,0,0,0
5841,1966,Youth Seg,Lagos,60894,2013-06-28,61,Smartphone,613,165,832,21,7,10,8,3,0,0,0
9826,1972,HV seg,West,86857,2012-09-12,96,Smartphone,1001,1073,2114,21,2,5,10,6,0,0,1
5830,1972,HV seg,West,86857,2012-09-12,96,Smartphone,1001,1073,2114,21,2,5,10,6,0,0,1
1951,1981,Youth Seg,North,34445,2013-01-27,92,Smartphone,350,459,839,21,9,11,8,2,0,0,0
4390,1954,Youth Seg,Lagos,75315,2014-04-15,14,Smartphone,474,336,841,21,2,5,12,4,0,0,0
8235,1956,Mass Mkt Seg,Lagos,69245,2014-01-24,8,Smartphone,458,324,843,21,3,6,10,5,0,0,0
9058,1955,Youth Seg,East,79800,2012-09-23,65,Smartphone,1081,562,1867,21,3,5,5,11,3,0,1
2736,1978,Youth Seg,North,73807,2013-01-02,88,Smartphone,490,305,849,21,2,5,11,5,0,0,0
1490,1962,Youth Seg,North,55759,2012-11-28,84,Smartphone,675,102,854,21,8,10,8,3,0,0,0
8952,1953,Mass Mkt Seg,North,65569,2012-11-05,96,Smartphone,443,346,859,21,3,6,10,5,0,0,0
9529,1990,Youth Seg,North,73687,2013-11-28,8,Smartphone,712,734,1627,21,2,3,9,9,1,0,1
3732,1955,Mass Mkt Seg,North,52750,2013-02-04,72,Smartphone,393,398,860,21,4,5,9,7,0,0,0
3834,1962,Youth Seg,West,69627,2013-03-17,35,Smartphone,392,416,861,21,5,8,11,2,0,0,0
9264,1986,Youth Seg,North,79529,2014-04-27,1,Smartphone,465,976,1638,21,2,4,9,8,0,0,0
4084,1975,Youth Seg,Lagos,60934,2014-01-17,41,Smartphone,379,440,873,21,4,6,11,4,0,0,0
7274,1957,Youth Seg,North,78618,2012-09-28,87,Smartphone,899,1193,2153,21,2,4,10,7,1,0,0
3498,1976,HV seg,North,55424,2012-11-25,6,Smartphone,523,247,877,21,6,7,9,5,1,0,1
477,1986,Youth Seg,North,83512,2014-06-17,31,Smartphone,1121,935,2157,21,1,4,10,7,4,0,1
10099,1984,Youth Seg,North,55434,2013-10-05,21,Non Smartphone,353,453,882,21,4,5,13,3,0,0,0
8969,1977,Youth Seg,North,71855,2013-01-16,59,Smartphone,579,534,1141,21,3,5,11,5,0,0,0
10681,1970,Youth Seg,North,62466,2014-01-15,13,Smartphone,258,548,889,21,4,6,12,3,0,0,0
5156,1970,Youth Seg,North,62466,2014-01-15,13,Smartphone,258,548,889,21,4,6,12,3,0,0,0
10992,1967,Youth Seg,Lagos,75702,2012-08-29,77,Non Smartphone,678,440,1148,21,8,4,11,6,0,0,0
10711,1945,Youth Seg,North,69755,2013-10-02,23,Smartphone,294,507,894,21,1,3,12,6,0,0,0
8643,1971,Youth Seg,Lagos,69930,2013-05-26,21,Smartphone,350,1116,1662,21,3,4,12,5,0,0,0
6200,1951,Youth Seg,North,75903,2013-04-08,50,Smartphone,448,353,901,21,3,6,9,6,0,0,0
295,1989,Youth Seg,West,81217,2013-07-19,77,Smartphone,563,510,1157,21,1,3,11,7,0,0,0
6071,1989,Youth Seg,West,81217,2013-07-19,77,Smartphone,563,510,1157,21,1,3,11,7,0,0,0
9560,1965,Youth Seg,Lagos,83003,2013-03-03,18,Smartphone,917,635,1674,21,3,7,8,6,1,0,1
3421,1968,Mass Mkt Seg,East,63841,2013-04-21,64,Smartphone,650,127,908,21,6,9,9,3,0,0,0
4391,1968,Mass Mkt Seg,East,63841,2013-04-21,64,Smartphone,650,127,908,21,6,9,9,3,0,0,0
6283,1968,Mass Mkt Seg,East,63841,2013-04-21,64,Smartphone,650,127,908,21,6,9,9,3,0,0,0
7851,1949,Youth Seg,East,70165,2013-09-22,60,Smartphone,161,643,926,21,1,3,11,7,0,0,0
5011,1963,Youth Seg,East,68118,2013-10-18,51,Smartphone,618,156,928,21,6,8,4,9,0,0,0
2891,1963,Youth Seg,East,68118,2013-10-18,51,Smartphone,618,156,928,21,6,8,4,9,0,0,0
7381,1968,Youth Seg,East,75693,2012-12-06,10,Smartphone,950,462,1442,21,4,11,6,4,3,0,1
9463,1959,Youth Seg,Lagos,71706,2012-11-13,16,Smartphone,987,442,1443,21,5,9,7,5,0,0,0
3334,1951,Youth Seg,North,94642,2014-02-12,35,Smartphone,1022,1046,2211,21,1,5,9,7,2,0,0
7053,1966,HV seg,West,78420,2013-06-29,75,Smartphone,632,793,1453,21,1,3,8,10,0,0,0
10151,1960,Youth Seg,East,62204,2012-09-12,38,Smartphone,363,444,946,21,3,4,12,5,0,0,0
8310,1964,Youth Seg,Lagos,68142,2012-08-29,96,Smartphone,1023,399,1459,21,6,10,7,4,0,0,0
8732,1969,Mass Mkt Seg,East,67369,2012-11-17,81,Smartphone,1298,121,1461,21,4,7,10,4,2,0,1
5204,1971,Youth Seg,Lagos,74538,2013-06-29,21,Smartphone,478,955,1461,21,3,8,5,8,1,0,1
2079,1947,Youth Seg,North,81044,2013-12-27,0,Smartphone,476,706,1208,21,1,5,10,6,0,0,0
10965,1955,Youth Seg,Lagos,76005,2013-02-22,72,Smartphone,1003,679,1722,21,6,3,13,5,1,0,0
3445,1956,Youth Seg,West,60714,2013-01-17,56,Smartphone,378,417,957,21,5,7,10,4,0,0,1
4406,1970,Youth Seg,Lagos,67419,2013-01-16,29,Smartphone,930,499,1471,21,5,9,8,4,0,0,0
7734,1993,Youth Seg,East,79244,2012-12-19,58,Smartphone,573,398,1216,21,1,4,7,10,2,0,1
1907,1950,Mass Mkt Seg,East,63120,2012-09-28,53,Smartphone,1034,374,1477,21,7,8,9,4,0,0,1
10102,1966,Youth Seg,East,79946,2014-05-12,19,Smartphone,578,872,1478,21,3,5,5,11,0,0,0
2150,1958,HV seg,East,80995,2013-05-11,83,Smartphone,888,538,1482,21,4,8,4,9,0,0,0
2186,1977,Youth Seg,Lagos,82326,2014-03-10,30,Smartphone,1080,994,2257,21,2,5,6,10,3,0,1
6974,1972,HV seg,Lagos,83443,2013-12-31,89,Smartphone,560,853,1497,21,2,6,5,10,0,0,0
4507,1952,Youth Seg,West,72228,2012-11-27,87,Smartphone,659,535,1250,21,3,6,8,7,0,0,0
8395,1961,Youth Seg,West,82014,2012-08-20,48,Smartphone,1017,463,1511,21,6,3,12,6,0,0,1
1139,1984,HV seg,North,73356,2014-02-06,56,Smartphone,1064,336,1512,21,2,5,5,11,3,0,1
